STT,Câu hỏi,Trả lời
92,Các thuộc tính định vị khác nhau trong CSS là gì?,"Thuộc tính position trong CSS cho biết phương thức định vị cho một phần tử hoặc một thực thể HTML. Có năm loại thuộc tính position khác nhau có sẵn trong CSS: 1. Fixed, 2. Static, 3. Relative, 4. Absolute, 5. Sticky. Việc định vị một phần tử có thể được thực hiện bằng cách sử dụng các thuộc tính top, right, bottom, và left. Các thuộc tính này chỉ định khoảng cách của một phần tử HTML từ cạnh của khung nhìn. Để đặt vị trí bằng bốn thuộc tính này, chúng ta phải khai báo phương thức định vị. Chi tiết về từng phương thức định vị: Fixed: Bất kỳ phần tử HTML nào có thuộc tính position: fixed sẽ được định vị tương đối với khung nhìn. Một phần tử có định vị fixed cho phép nó giữ nguyên vị trí ngay cả khi chúng ta cuộn trang.Static: Phương thức định vị này được đặt mặc định. Nếu chúng ta không đề cập đến phương thức định vị cho bất kỳ phần tử nào, phần tử đó có phương thức position: static theo mặc định. Phần tử sẽ được định vị theo luồng bình thường của trang.Relative: Một phần tử có position: relative được định vị tương đối với các phần tử khác nằm phía trên nó. Nếu chúng ta đặt top, right, bottom, hoặc left của nó, các phần tử khác sẽ không lấp đầy khoảng trống mà phần tử này để lại.Absolute: Một phần tử có position: absolute sẽ được định vị tương đối với phần tử cha của nó. Vị trí của phần tử này không phụ thuộc vào các phần tử anh em của nó hoặc các phần tử ở cùng cấp độ.Sticky: Phần tử có position: sticky và top: 0 đóng vai trò giữa fixed & relative dựa trên vị trí nó được đặt. Nếu phần tử được đặt ở giữa tài liệu thì khi người dùng cuộn tài liệu, phần tử sticky bắt đầu cuộn cho đến khi chạm đến đỉnh. Khi nó chạm đến đỉnh, nó sẽ được cố định ở vị trí đó bất chấp việc cuộn tiếp theo."
93,CSS overflow là gì?,CSS overflow kiểm soát nội dung lớn. Nó cho biết liệu có nên cắt nội dung hay thêm thanh cuộn hay không. Thuộc tính overflow chứa các giá trị sau: Visible: Nội dung không bị cắt và hiển thị bên ngoài hộp phần tử.Hidden: Phần tràn bị cắt và phần còn lại của nội dung không hiển thị.Scroll: Phần tràn bị cắt nhưng một thanh cuộn được thêm vào để xem phần còn lại của nội dung. Thanh cuộn có thể là ngang hoặc dọc.Auto: Tự động thêm thanh cuộn bất cứ khi nào cần thiết. Overflow-x và Overflow-y: Thuộc tính này chỉ định cách thay đổi tràn của các phần tử. x liên quan đến các cạnh ngang và y liên quan đến các cạnh dọc.
94,Thuộc tính float trong CSS làm gì?,"Float là một thuộc tính CSS được viết trong tệp CSS hoặc trực tiếp trong kiểu của một phần tử. Thuộc tính float định nghĩa luồng của nội dung. Dưới đây là các loại thuộc tính float: float: left: Phần tử nổi về phía bên trái của container.float: right: Phần tử nổi về phía bên phải của container.float: inherit: Phần tử kế thừa thuộc tính float của phần tử cha (div, table, v.v.).float: none: Phần tử được hiển thị như bình thường (mặc định)."
95,display:inline-block làm gì?,"Inline-block sử dụng cả hai thuộc tính: block và inline. Vì vậy, thuộc tính này căn chỉnh div inline nhưng điểm khác biệt là nó có thể chỉnh sửa chiều cao và chiều rộng của khối. Về cơ bản, điều này sẽ căn chỉnh div theo cả hai kiểu block và inline."
96,Làm thế nào để căn giữa văn bản theo chiều dọc trong CSS?,"Giải pháp này sẽ hoạt động cho văn bản một dòng và nhiều dòng, nhưng vẫn yêu cầu một container có chiều cao cố định: css div { height: 200px; line-height: 200px; text-align: center; border: 2px dashed #f69c55; } span { display: inline-block; vertical-align: middle; line-height: normal; }"
97,Làm thế nào để căn giữa một hình ảnh trong CSS?,"Để căn giữa hình ảnh (theo chiều dọc và ngang) bên trong một div lớn hơn, có thể sử dụng thuộc tính position của phần tử. Ví dụ: html <html> <head> <title> Horizontal and Vertical alignment </title> <style> #Outer { border: 2px solid black; height: 300px; position: relative; } img { position: absolute; margin: auto; top: 0; left: 0; right: 0; bottom: 0; } </style> </head> <body> <div id=""Outer""> <img src=""https://media.geeksforgeeks.org/wp-content/uploads/gfgbg.png"" /> </div> </body> </html>"
98,CSS Combinators là gì?,CSS Combinators giải thích mối quan hệ giữa hai bộ chọn (selector). Các bộ chọn CSS là các mẫu được sử dụng để chọn các phần tử cho mục đích tạo kiểu. Một bộ chọn CSS có thể là một bộ chọn đơn giản hoặc một bộ chọn phức tạp bao gồm nhiều bộ chọn được kết nối bằng combinator. Có bốn loại combinator có sẵn trong CSS: General Sibling selector (~): Được sử dụng để chọn phần tử theo sau phần tử bộ chọn đầu tiên và cũng chia sẻ cùng một phần tử cha với phần tử bộ chọn đầu tiên. Điều này có thể được sử dụng để chọn một nhóm các phần tử chia sẻ cùng một phần tử cha.Adjacent Sibling selector (+): Được sử dụng để chọn phần tử liền kề hoặc phần tử nằm ngay cạnh thẻ bộ chọn được chỉ định. Combinator này chỉ chọn một thẻ ngay cạnh thẻ được chỉ định.Child Selector (>): Bộ chọn này được sử dụng để chọn phần tử là con trực tiếp của thẻ được chỉ định. Combinator này chặt chẽ hơn bộ chọn hậu duệ vì nó chỉ chọn bộ chọn thứ hai nếu nó có phần tử bộ chọn đầu tiên làm cha của nó.Descendant selector (dấu cách): Bộ chọn này được sử dụng để chọn tất cả các phần tử con của thẻ được chỉ định. Các thẻ có thể là con trực tiếp của thẻ được chỉ định hoặc có thể nằm rất sâu trong thẻ được chỉ định. Combinator này kết hợp hai bộ chọn sao cho các phần tử được chọn có cùng một tổ tiên với phần tử bộ chọn đầu tiên.
99,Các pseudo-class trong CSS là gì?,"Một Pseudo-class trong CSS được sử dụng để định nghĩa trạng thái đặc biệt của một phần tử. Nó có thể được kết hợp với một bộ chọn CSS để thêm hiệu ứng cho các phần tử hiện có dựa trên trạng thái của chúng. Ví dụ: thay đổi kiểu của một phần tử khi người dùng di chuột qua nó, hoặc khi một liên kết đã được truy cập. Tất cả những điều này có thể được thực hiện bằng cách sử dụng Pseudo Classes trong CSS. Lưu ý rằng tên pseudo-class không phân biệt chữ hoa chữ thường. Cú pháp: selector: pseudo-class{ property: value; }. Các Pseudo-class phổ biến nhất bao gồm: **:hover Pseudo-class:** Được sử dụng để thêm hiệu ứng đặc biệt cho một phần tử khi con trỏ chuột của chúng ta di chuyển qua nó.**:active Pseudo-class:** Được sử dụng để chọn một phần tử được kích hoạt khi người dùng nhấp vào nó.**:focus Pseudo-class:** Được sử dụng để chọn một phần tử đang được người dùng tập trung. Nó hoạt động trên các phần tử nhập liệu của người dùng được sử dụng trong biểu mẫu và được kích hoạt ngay khi người dùng nhấp vào nó.**:visited Pseudo-class:** Được sử dụng để chọn các liên kết đã được người dùng truy cập."
100,Các cấu trúc vòng lặp trong JavaScript là gì?,"Vòng lặp while: Một vòng lặp while là một câu lệnh điều khiển luồng cho phép mã được thực thi lặp đi lặp lại dựa trên một điều kiện Boolean đã cho. Vòng lặp while có thể được coi là một câu lệnh if lặp lại.Vòng lặp for: Một vòng lặp for cung cấp một cách ngắn gọn để viết cấu trúc vòng lặp. Không giống như vòng lặp while, câu lệnh for sử dụng khởi tạo, điều kiện và tăng/giảm trong một dòng, do đó cung cấp một cấu trúc vòng lặp ngắn hơn, dễ gỡ lỗi.do while: Một vòng lặp do-while tương tự như vòng lặp while với điểm khác biệt duy nhất là nó kiểm tra điều kiện sau khi thực thi các câu lệnh, và do đó là một ví dụ về Vòng lặp điều khiển thoát (Exit Control Loop)."
101,Làm thế nào để thay đổi style/class của một phần tử?,"Để thay đổi style/class của một phần tử, có hai cách có thể. Chúng ta sử dụng phương thức document.getElementByID: document.getElementById(""myText"").style.fontSize = ""16px"";document.getElementById(""myText"").className = ""class"";"
102,Giải thích cách đọc và ghi tệp bằng JavaScript?,"Hàm readFile() được sử dụng cho các hoạt động đọc. Cú pháp: readFile( Path, Options, Callback).Hàm writeFile() được sử dụng cho các hoạt động ghi. Cú pháp: writeFile( Path, Data, Callback)."
103,Variable typing trong JavaScript được gọi là gì?,"Variable typing là kiểu biến được sử dụng để lưu trữ một số và sử dụng cùng biến đó để gán một ""chuỗi"". Ví dụ: Geeks = 42; Geeks = ""GeeksforGeeks"";."
104,Làm thế nào để chuyển đổi chuỗi của bất kỳ cơ số nào thành số nguyên trong JavaScript?,"Trong JavaScript, hàm parseInt() được sử dụng để chuyển đổi chuỗi thành số nguyên. Hàm này trả về một số nguyên của cơ số được chỉ định trong đối số thứ hai của hàm parseInt(). Hàm parseInt() trả về NaN (không phải là số) khi chuỗi không chứa số."
105,Giải thích cách phát hiện hệ điều hành trên máy khách?,"Để phát hiện hệ điều hành trên máy khách, người ta có thể đơn giản sử dụng thuộc tính navigator.appVersion hoặc navigator.userAgent. Thuộc tính navigator.appVersion là một thuộc tính chỉ đọc và nó trả về chuỗi đại diện cho thông tin phiên bản của trình duyệt."
107,Các loại hộp thoại pop-up có sẵn trong JavaScript là gì?,Có ba loại hộp thoại pop-up có sẵn trong JavaScript: AlertConfirmPrompt
108,Sự khác biệt giữa hộp alert và hộp confirmation?,"Một hộp alert sẽ chỉ hiển thị một nút là nút OK. Nó được sử dụng để thông báo cho người dùng về một thỏa thuận phải được đồng ý. Nhưng một hộp Confirmation hiển thị hai nút OK và cancel, nơi người dùng có thể quyết định đồng ý hay không."
109,Nhược điểm của việc sử dụng innerHTML trong JavaScript là gì?,Có rất nhiều nhược điểm khi sử dụng innerHTML trong JavaScript vì nội dung sẽ thay thế ở mọi nơi. Nếu bạn sử dụng += như “innerHTML = innerHTML + ‘html'” thì nội dung cũ vẫn bị thay thế bằng HTML. Nó không giữ lại các event handler được gắn vào bất kỳ phần tử DOM nào.
110,Công dụng của void(0) là gì?,"void(0) được sử dụng để gọi một phương thức khác mà không làm mới trang trong quá trình gọi, tham số ""zero"" sẽ được truyền."
111,JavaScript Cookies là gì?,"Cookies là các tệp nhỏ được lưu trữ trên máy tính của người dùng. Chúng được sử dụng để lưu giữ một lượng nhỏ dữ liệu cụ thể cho một máy khách và trang web cụ thể và có thể được truy cập bởi máy chủ web hoặc bởi máy tính của máy khách. Khi cookie được phát minh, chúng về cơ bản là những tài liệu nhỏ chứa thông tin về bạn và các tùy chọn của bạn. Ví dụ, khi bạn chọn ngôn ngữ bạn muốn xem trang web của mình, trang web sẽ lưu thông tin đó vào một tài liệu gọi là cookie trên máy tính của bạn, và lần tới khi bạn truy cập trang web, nó sẽ có thể đọc một cookie đã lưu trước đó."
112,Cách tạo cookie bằng JavaScript?,"Để tạo một cookie bằng JavaScript, bạn chỉ cần gán một giá trị chuỗi cho đối tượng document.cookie. Cú pháp: document.cookie = ""key1 = value1; key2 = value2; expires = date"";."
113,Cách đọc cookie bằng JavaScript?,"Giá trị của document.cookie được sử dụng để tạo một cookie. Bất cứ khi nào bạn muốn truy cập cookie, bạn có thể sử dụng chuỗi. Chuỗi document.cookie giữ danh sách các cặp name = value được phân tách bằng dấu chấm phẩy, trong đó name là tên của cookie và value là giá trị chuỗi của nó."
114,Cách xóa cookie bằng JavaScript?,"Xóa một cookie dễ dàng hơn nhiều so với việc tạo hoặc đọc một cookie. Bạn chỉ cần đặt expires = “past time” và đảm bảo một điều là định nghĩa đúng đường dẫn cookie, nếu không một số trình duyệt sẽ không cho phép bạn xóa cookie."
115,Các ký tự thoát (escape characters) và hàm escape() là gì?,"Ký tự thoát (Escape character): Ký tự này là cần thiết khi bạn muốn làm việc với một số ký tự đặc biệt như dấu nháy đơn và đôi, dấu nháy đơn, và dấu và. Tất cả các ký tự đặc biệt đóng vai trò quan trọng trong JavaScript, để bỏ qua hoặc in ký tự đặc biệt đó, bạn có thể sử dụng ký tự thoát dấu gạch chéo ngược “\”. Nó sẽ bỏ qua và hoạt động như một ký tự bình thường.Hàm escape(): Hàm escape() nhận một chuỗi làm tham số và mã hóa nó để nó có thể được truyền đến bất kỳ máy tính nào trong bất kỳ mạng nào hỗ trợ ký tự ASCII."
116,Conditional rendering (render có điều kiện) trong React là gì?,"Khi có nhiều component trong React và chúng ta muốn render các component theo sở thích và một số điều kiện, thì chúng ta sử dụng conditional rendering. Trong conditional rendering, một điều kiện được chỉ định và nếu điều kiện được đáp ứng thì component này sẽ được render. Ví dụ: {isLoggedIn == false ? <DisplayLoggedOut /> : <DisplayLoggedIn />}. Ở đây nếu biến boolean isLoggedIn là false thì component DisplayLoggedOut sẽ được render, ngược lại component DisplayLoggedIn sẽ được render."
117,React Router là gì?,"React Router là một thư viện tiêu chuẩn để định tuyến (routing) trong React. Nó cho phép điều hướng giữa các view của các component khác nhau trong một ứng dụng React, cho phép thay đổi URL của trình duyệt và giữ cho UI đồng bộ với URL. Để cài đặt react router, gõ lệnh sau: npm i react-router-dom."
118,Giải thích các thành phần của React Router?,Các thành phần chính của React Router là: Router (thường được import là BrowserRouter): Là thành phần cha được sử dụng để lưu trữ tất cả các thành phần khác. Mọi thứ bên trong nó sẽ là một phần của chức năng định tuyến.Switch: Thành phần Switch được sử dụng để chỉ render route đầu tiên khớp với vị trí thay vì render tất cả các route khớp.Route: Thành phần này kiểm tra URL hiện tại và hiển thị component được liên kết với đường dẫn chính xác đó. Tất cả các route được đặt trong các thành phần Switch.Link: Thành phần Link được sử dụng để tạo liên kết đến các route khác nhau.
119,Giải thích các phương thức vòng đời của component?,"Một React Component có thể trải qua bốn giai đoạn của vòng đời như sau: Initialization (Khởi tạo): Đây là giai đoạn component được xây dựng với các Props và state mặc định đã cho. Điều này được thực hiện trong hàm tạo của một Component Class.Mounting (Gắn kết): Mounting là giai đoạn render JSX được trả về bởi chính phương thức render.Updating (Cập nhật): Updating là giai đoạn khi state của một component được cập nhật và ứng dụng được vẽ lại.Unmounting (Tháo gỡ): Unmounting là bước cuối cùng của vòng đời component, nơi component được xóa khỏi trang."
120,Giải thích các phương thức được sử dụng trong giai đoạn mounting của component?,Mounting là giai đoạn của vòng đời component khi việc khởi tạo component đã hoàn tất và component được gắn vào DOM và render lần đầu tiên trên trang web. Giai đoạn mounting bao gồm hai hàm được định nghĩa trước như sau: Hàm componentWillMount(): Hàm này được gọi ngay trước khi component được gắn vào DOM.Hàm componentDidMount(): Hàm này được gọi ngay sau khi component được gắn vào DOM.
121,Hàm this.setState trong React là gì?,Chúng ta sử dụng phương thức setState() để thay đổi đối tượng state. Nó đảm bảo rằng component đã được cập nhật và yêu cầu render lại component. Đối tượng state của một component có thể chứa nhiều thuộc tính và React cho phép sử dụng hàm setState() để chỉ cập nhật một tập hợp con của các thuộc tính đó cũng như sử dụng nhiều phương thức setState() để cập nhật từng giá trị thuộc tính một cách độc lập.
122,Công dụng của ref trong React là gì?,"Refs là một hàm được React cung cấp để truy cập phần tử DOM và phần tử React mà bạn có thể đã tự tạo. Chúng được sử dụng trong các trường hợp chúng ta muốn thay đổi giá trị của một component con, mà không cần sử dụng props. Chúng có chức năng rộng rãi vì chúng ta có thể sử dụng callback với chúng. Cú pháp để sử dụng ref là: const node = this.myCallRef.current;."
123,Hooks trong React là gì?,"Hooks là một bổ sung mới trong React 16.8. Chúng cho phép các nhà phát triển sử dụng state và các tính năng React khác mà không cần viết một class. Hooks không vi phạm bất kỳ khái niệm React hiện có nào. Thay vào đó, Hooks cung cấp một API trực tiếp cho các khái niệm React như props, state, context, refs và vòng đời."
124,Giải thích hook useState trong React?,"Hook được sử dụng nhiều nhất trong React là hook useState(). Nó cho phép các component chức năng thao tác các phần tử DOM trước mỗi lần render. Sử dụng hook này, chúng ta có thể khai báo một biến state bên trong một hàm nhưng chỉ có thể khai báo một biến state bằng một hook useState() duy nhất. Bất cứ khi nào hook useState() được sử dụng, giá trị của biến state sẽ thay đổi và biến mới được lưu trữ trong một ô mới trong stack. Chúng ta phải import hook này trong React bằng cú pháp sau: import {useState} from 'react'."
125,Giải thích hook useEffect trong React?,"Hook useEffect trong React loại bỏ tác dụng phụ của việc sử dụng các component dựa trên class. Nó được sử dụng như một sự thay thế cho phương thức componentDidUpdate(). Hook useEffect chấp nhận hai đối số, trong đó đối số thứ hai là tùy chọn. useEffect(function, dependency) Đối số dependency quyết định khi nào component sẽ được cập nhật lại sau khi render."
126,React Fragments là gì?,"Khi chúng ta cố gắng render nhiều hơn một phần tử gốc, chúng ta phải đặt toàn bộ nội dung bên trong thẻ div, điều này không được nhiều nhà phát triển yêu thích. Vì vậy, từ phiên bản React 16.2, Fragments đã được giới thiệu, và chúng ta sử dụng chúng thay cho thẻ div thừa. Cú pháp sau được sử dụng để tạo fragment trong react: html <React.Fragment> <h2>Child-1</h2> <p> Child-2</p> </React.Fragment>"
127,React developer tool là gì?,"React Developer Tools là một tiện ích mở rộng của Chrome DevTools cho thư viện JavaScript React. Một công cụ rất hữu ích nếu bạn đang làm việc trên các ứng dụng React.js. Tiện ích mở rộng này thêm các công cụ gỡ lỗi React vào Chrome Developer Tools. Nó giúp bạn kiểm tra và chỉnh sửa cây component React xây dựng trang, và đối với mỗi component, người ta có thể kiểm tra props, state, hooks, v.v.."
128,Mô tả Framework Aggregation trong MongoDB,"Framework Aggregation trong MongoDB là một công cụ mạnh mẽ để thực hiện xử lý và chuyển đổi dữ liệu trên các tài liệu trong một collection. Nó hoạt động bằng cách chuyển các tài liệu qua một pipeline nhiều giai đoạn, trong đó mỗi giai đoạn thực hiện một thao tác cụ thể trên dữ liệu, chẳng hạn như lọc, nhóm, sắp xếp, định hình lại và tính toán các tổng hợp. Framework này đặc biệt hữu ích để tạo các chuyển đổi dữ liệu và phân tích phức tạp trực tiếp trong cơ sở dữ liệu."
129,Cách thực hiện các hoạt động Aggregation bằng MongoDB?,"Các hoạt động Aggregation trong MongoDB được thực hiện bằng cách sử dụng phương thức aggregate. Phương thức này nhận một mảng các giai đoạn pipeline, mỗi giai đoạn đại diện cho một bước trong pipeline xử lý dữ liệu. Ví dụ: Tính tổng doanh số cho mỗi sản phẩm mongodb db.sales.aggregate([ { $match : { status : ""completed"" } }, // Lọc các giao dịch bán hàng đã hoàn tất { $group : { _id : ""$product"" , totalSales : { $sum : ""$amount"" } } }, // Nhóm theo sản phẩm và tính tổng số tiền bán hàng { $sort : { totalSales : -1 } } // Sắp xếp theo tổng doanh số giảm dần ])"
130,Giải thích khái niệm Write Concern và tầm quan trọng của nó trong MongoDB,"Write Concern trong MongoDB đề cập đến mức độ xác nhận được yêu cầu từ MongoDB cho các hoạt động ghi. Nó xác định có bao nhiêu node phải xác nhận hoạt động ghi trước khi nó được coi là thành công. Các cấp độ write concern bao gồm từ ""acknowledged"" (mặc định) đến ""unacknowledged,"" ""journaled,"" và các cấp độ ""replica acknowledged"" khác nhau. Tầm quan trọng của write concern nằm ở việc cân bằng giữa độ bền dữ liệu và hiệu suất. Write concern cao hơn đảm bảo dữ liệu được ghi an toàn vào đĩa và được sao chép, nhưng nó có thể ảnh hưởng đến hiệu suất do độ trễ bổ sung."
131,TTL Indexes là gì và chúng được sử dụng như thế nào trong MongoDB?,"TTL (Time To Live) Indexes trong MongoDB là các chỉ mục đặc biệt tự động xóa các tài liệu khỏi một collection sau một khoảng thời gian nhất định. Chúng thường được sử dụng cho dữ liệu cần hết hạn sau một thời gian cụ thể, chẳng hạn như thông tin phiên, nhật ký, hoặc dữ liệu tạm thời. Để tạo một chỉ mục TTL, bạn có thể chỉ định thời gian hết hạn bằng giây. Ví dụ: Xóa tài liệu 1 giờ sau khi createdAt db.sessions.createIndex({ ""createdAt"": 1 }, { expireAfterSeconds: 3600 }) Chỉ mục này sẽ xóa các tài liệu khỏi collection sessions 1 giờ (3600 giây) sau giá trị của trường createdAt."
132,API là gì?,"API (Application Programming Interface) là một tập hợp các quy tắc và giao thức cho phép các ứng dụng phần mềm khác nhau giao tiếp với nhau. Nó định nghĩa cách các yêu cầu và phản hồi nên được cấu trúc, cho phép trao đổi dữ liệu liền mạch giữa các hệ thống. API có thể dựa trên RESTful, SOAP, hoặc GraphQL và thường được sử dụng trong phát triển web để kết nối các ứng dụng front-end với các dịch vụ back-end, cơ sở dữ liệu, hoặc các nền tảng bên thứ ba."
133,Vai trò của một máy chủ web là gì?,"Một máy chủ web chịu trách nhiệm xử lý và phân phối nội dung web cho người dùng. Nó xử lý các yêu cầu HTTP/HTTPS đến, truy xuất các trang web hoặc dữ liệu được yêu cầu và gửi chúng trở lại trình duyệt của máy khách. Máy chủ web có thể lưu trữ các trang web tĩnh (tệp HTML, CSS, JavaScript) hoặc phục vụ nội dung động được tạo bởi các ngôn ngữ back-end như PHP, Node.js hoặc Python. Ví dụ về máy chủ web bao gồm Apache, Nginx và Microsoft IIS."
134,"Cookies, session storage và local storage là gì?","Cookies: Là các mẩu dữ liệu nhỏ được lưu trữ trên trình duyệt của người dùng, thường được sử dụng để theo dõi, xác thực và lưu trữ tùy chọn người dùng. Chúng được gửi kèm theo mọi yêu cầu HTTP, làm cho chúng hữu ích cho việc quản lý phiên nhưng có thể ảnh hưởng đến hiệu suất.Session Storage: Lưu trữ dữ liệu tạm thời cho một phiên duy nhất, có nghĩa là nó chỉ tồn tại khi tab hoặc cửa sổ trình duyệt đang mở. Khi người dùng đóng tab, dữ liệu sẽ tự động bị xóa.Local Storage: Lưu trữ dữ liệu liên tục trong trình duyệt mà không có ngày hết hạn. Không giống như cookie, nó không được gửi kèm theo các yêu cầu HTTP, làm cho nó hiệu quả hơn để lưu trữ lượng lớn dữ liệu phía máy khách như cài đặt người dùng hoặc nội dung ngoại tuyến."
135,CMS (Content Management System) là gì?,"Một CMS (Content Management System) là một nền tảng phần mềm cho phép người dùng tạo, chỉnh sửa và quản lý nội dung trang web mà không yêu cầu kiến thức lập trình. Nó cung cấp một giao diện thân thiện với người dùng để xử lý văn bản, hình ảnh, video và các phương tiện khác. Các nền tảng CMS như WordPress, Joomla và Drupal cung cấp các chủ đề, plugin và công cụ SEO tích hợp, giúp xây dựng và duy trì trang web hiệu quả hơn."
136,Deployment trong phát triển web là gì?,"Deployment (triển khai) trong phát triển web là quá trình đưa một trang web hoặc ứng dụng web hoạt động trực tuyến trên máy chủ để người dùng có thể truy cập. Nó bao gồm việc tải lên tệp, cấu hình cơ sở dữ liệu và thiết lập môi trường lưu trữ. Triển khai có thể được thực hiện bằng các phương pháp thủ công (FTP, cPanel) hoặc các công cụ tự động như GitHub Actions, CI/CD pipelines và các dịch vụ đám mây (AWS, Vercel, Netlify, Heroku) để đảm bảo cập nhật mượt mà và khả năng mở rộng."
137,Progressive web app (PWA) là gì?,"Một Progressive Web App (PWA) là một loại ứng dụng web kết hợp các tính năng tốt nhất của ứng dụng web và di động để mang lại trải nghiệm người dùng nhanh chóng, đáng tin cậy và hấp dẫn. PWA hoạt động ngoại tuyến, tải nhanh và cung cấp chức năng giống ứng dụng bằng cách sử dụng các công nghệ như Service Workers, Web App Manifests và thiết kế đáp ứng. Chúng có thể được cài đặt trên thiết bị mà không cần cửa hàng ứng dụng, làm cho chúng trở thành một lựa chọn phổ biến cho các ứng dụng web hiện đại."
138,Responsive web design là gì?,"Responsive Web Design (RWD) là một cách tiếp cận đảm bảo các trang web thích ứng với các kích thước màn hình và thiết bị khác nhau để có trải nghiệm người dùng tối ưu. Nó sử dụng bố cục linh hoạt, lưới chất lỏng (fluid grids) và các truy vấn phương tiện CSS (CSS media queries) để điều chỉnh các phần tử như văn bản, hình ảnh và điều hướng. Kỹ thuật này cho phép các trang web thân thiện với thiết bị di động, cải thiện khả năng truy cập, SEO và mức độ tương tác của người dùng trên máy tính để bàn, máy tính bảng và điện thoại thông minh."
139,Giải thích CORS trong Express JS?,"CORS (Cross-Origin Resource Sharing) là một tính năng bảo mật được triển khai bởi các trình duyệt web để kiểm soát cách các trang web trong một miền có thể yêu cầu và tương tác với các tài nguyên được lưu trữ trên một miền khác. Trong ngữ cảnh của Express.js, CORS đề cập đến một middleware cho phép Chia sẻ tài nguyên giữa các nguồn gốc khác nhau cho ứng dụng của bạn. Điều này cho phép ứng dụng kiểm soát các miền nào có thể truy cập tài nguyên của bạn bằng cách đặt các tiêu đề HTTP."
140,Các Built-in Middlewares là gì?,"Express.js bao gồm một tập hợp các middleware tích hợp sẵn cung cấp các chức năng phổ biến. Các middleware tích hợp sẵn này được bao gồm theo mặc định khi bạn tạo một ứng dụng Express và có thể được sử dụng để xử lý các tác vụ khác nhau. Dưới đây là một số middleware tích hợp sẵn trong Express: express.json(): Middleware này được sử dụng để phân tích cú pháp các yêu cầu JSON đến. Nó tự động phân tích cú pháp body yêu cầu nếu tiêu đề Content-Type được đặt thành application/json.express.Router(): Hàm express.Router() thường được sử dụng để tạo các bộ xử lý route mô-đun. Nó cho phép bạn nhóm các bộ xử lý route lại với nhau và sau đó sử dụng chúng như một middleware.express.static(): Middleware này được sử dụng để phục vụ các tệp tĩnh, chẳng hạn như hình ảnh, CSS và các tệp JavaScript, từ một thư mục được chỉ định."
141,Bạn sẽ cấu hình các thuộc tính trong Express JS như thế nào?,"Trong Express JS, bạn có thể cấu hình các thuộc tính bằng cách sử dụng phương thức app.set(). Phương thức này cho phép bạn đặt các thuộc tính và tùy chọn khác nhau ảnh hưởng đến hành vi của ứng dụng Express. Cú pháp: app.set(name, value);. Trong đó, name đại diện cho tên thuộc tính bạn muốn cấu hình, và value là giá trị bạn muốn gán cho thuộc tính đó. Express cung cấp một loạt các thuộc tính mà bạn có thể cấu hình dựa trên yêu cầu của ứng dụng."
142,Kể tên một số cơ sở dữ liệu tích hợp với Express JS?,Express.js có thể hỗ trợ nhiều loại cơ sở dữ liệu bao gồm: MySQLMongoDBPostgreSQLSQLiteOracle
143,Chúng ta có thể tạo một ứng dụng phi web trong Spring Boot không?,"Có, chúng ta có thể tạo một ứng dụng phi web trong Spring Boot. Spring Boot không chỉ dành cho các ứng dụng web. Sử dụng Spring Boot, chúng ta có thể tạo các ứng dụng như Microservices, ứng dụng Console và ứng dụng batch."
144,Mô tả luồng yêu cầu HTTPS thông qua ứng dụng Spring Boot.,"Luồng yêu cầu HTTPS thông qua một ứng dụng Spring Boot như sau: Đầu tiên, máy khách tạo một yêu cầu HTTP (GET, POST, PUT, DELETE) đến trình duyệt.Sau đó, yêu cầu sẽ đến controller, nơi tất cả các yêu cầu sẽ được ánh xạ và xử lý.Tiếp theo, trong lớp Service, tất cả logic nghiệp vụ sẽ được thực hiện. Nó thực hiện logic nghiệp vụ trên dữ liệu được ánh xạ tới JPA (Java Persistence API) bằng cách sử dụng các lớp model.Trong lớp repository, tất cả các hoạt động CRUD đang được thực hiện cho REST APIs.Một trang JSP được trả về cho người dùng cuối nếu không có lỗi nào."
145,Giải thích chú thích @RestController trong Spring Boot.,"Chú thích @RestController giống như một phím tắt để xây dựng các dịch vụ RESTful. Nó kết hợp hai chú thích: @Controller: Đánh dấu lớp là một bộ xử lý yêu cầu trong framework Spring MVC.@ResponseBody: Cho Spring biết chuyển đổi giá trị trả về của phương thức (đối tượng, dữ liệu) trực tiếp thành phản hồi HTTP thay vì render các view. Nó cho phép chúng ta định nghĩa các điểm cuối cho các phương thức HTTP khác nhau (GET, POST, PUT, DELETE), trả về dữ liệu ở nhiều định dạng (JSON, XML, v.v.) và ánh xạ các tham số yêu cầu tới các đối số phương thức."
146,Sự khác biệt giữa @Controller và @RestController,
147,Lợi ích của việc sử dụng pull request trong một dự án là gì?,Các nhóm có thể cùng nhau làm việc trên các phần riêng biệt của hệ thống và sau đó kết hợp các thay đổi của họ bằng cách sử dụng pull request. Cách này giúp tăng cường năng lực làm việc của nhóm.
148,Git bundle là gì?,"Một Git bundle là một tệp tổng hợp bao gồm tất cả dữ liệu từ kho lưu trữ Git, chẳng hạn như commit, nhánh và tag. Nó hoạt động như một cách tiện lợi để di chuyển kho lưu trữ ngoại tuyến hoặc chia sẻ các bản cập nhật khi không có kết nối mạng. Để tạo một git bundle, thực hiện lệnh sau: git bundle create <bundle_file> <refs>"
